ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1,CreditScoreGroup
25503,2019,cf,"sex not available",nopre,type1,p3,l1,nopc,nob/c,206500,4.5,1.0437,3000,360,not_neg,not_int,not_lpsm,308000,sb,pr,home,1u,9780,exp,829,cib,45-54,to_inst,67.04545455,south,direct,0,19,800-900
25504,2019,cf,male,nopre,type2,p4,l1,nopc,b/c,296500,3.99,0.3904,2596.45,360,not_neg,not_int,lpsm,288000,sb,pr,home,1u,4560,exp,527,cib,35-44,not_inst,102.9513889,north,direct,1,41,500-600
25505,2019,ncf,joint,pre,type2,p4,l1,nopc,b/c,306500,4.375,0.9612,1342.02,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1u,6120,cib,783,exp,55-64,to_inst,90.68047337,south,direct,0,52,700-800
25506,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,276500,4.875,1.42,6547.5,360,not_neg,not_int,not_lpsm,348000,sb,ir,home,1u,6420,cib,640,cib,45-54,not_inst,79.45402299,north,direct,0,44,600-700
25507,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,296500,3.625,-0.0191,1,360,neg_amm,not_int,not_lpsm,508000,sb,ir,home,1u,21660,cib,500,cib,45-54,not_inst,58.36614173,south,direct,0,45,300-500
25508,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,536500,3.69,0.0708,0,360,not_neg,not_int,not_lpsm,598000,sb,pr,home,1u,8340,exp,581,cib,25-34,not_inst,89.71571906,south,direct,0,40,500-600
25509,2019,cf,female,nopre,type2,p2,l1,nopc,b/c,56500,4.25,1.711,1614.85,300,not_neg,not_int,not_lpsm,78000,sb,pr,home,1u,2880,exp,893,cib,65-74,to_inst,72.43589744,central,direct,0,47,800-900
25510,2019,cf,female,pre,type1,p3,l1,nopc,nob/c,366500,4.99,0.6507,7200,360,neg_amm,not_int,not_lpsm,488000,sb,pr,home,1u,4620,crif,797,cib,45-54,to_inst,75.10245902,north,direct,0,41,700-800
25511,2019,cf,joint,nopre,type2,p3,l1,nopc,b/c,346500,3.49,0.4178,0,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1u,8400,crif,880,exp,35-44,not_inst,75.65502183,south,direct,0,30,800-900
25512,2019,cf,"sex not available",pre,type1,p3,l1,nopc,nob/c,266500,4.25,0.4413,1150,180,neg_amm,not_int,not_lpsm,338000,sb,pr,home,1u,28440,cib,735,cib,55-64,to_inst,78.84615385,south,direct,0,10,700-800
25513,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,306500,3.99,0.3904,2596.45,360,neg_amm,not_int,not_lpsm,408000,sb,pr,home,1u,4800,exp,608,exp,25-34,to_inst,75.12254902,north,direct,1,45,600-700
25514,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,126500,4.99,1.1345,3170,360,not_neg,not_int,not_lpsm,168000,sb,pr,home,1u,3240,exp,892,exp,45-54,to_inst,75.29761905,south,direct,0,40,800-900
25515,2019,cf,female,pre,type2,p1,l1,nopc,b/c,386500,4.125,0.925,0,360,not_neg,not_int,not_lpsm,388000,sb,pr,home,1u,4680,crif,574,cib,25-34,to_inst,99.61340206,south,direct,0,51,500-600
25516,2019,cf,"sex not available",nopre,type2,p3,l1,nopc,b/c,136500,3.99,0.3904,2596.45,360,not_neg,not_int,not_lpsm,168000,sb,pr,home,1u,3240,crif,707,cib,55-64,to_inst,81.25,south,direct,1,49,700-800
25517,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,486500,4.875,0.6552,9640,360,not_neg,not_int,not_lpsm,688000,sb,pr,home,1u,6600,cib,686,exp,65-74,to_inst,70.7122093,north,direct,0,43,600-700
25518,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,556500,3.99,0.3904,2596.45,360,not_neg,int_only,not_lpsm,658000,sb,pr,home,1u,9900,crif,607,cib,25-34,to_inst,84.57446809,north,direct,1,21,600-700
25519,2019,cf,joint,nopre,type1,p3,l2,nopc,nob/c,226500,4.99,0.754,3075,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1u,5820,crif,561,exp,65-74,to_inst,81.47482014,north,direct,0,44,500-600
25520,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,256500,3.99,0.3904,2596.45,240,not_neg,not_int,not_lpsm,418000,sb,pr,home,1u,6300,equi,828,exp,35-44,to_inst,75.13586957,north,direct,1,39,800-900
25521,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,256500,3.5,0.0567,5637.25,360,neg_amm,not_int,not_lpsm,478000,sb,pr,home,1u,3180,cib,817,exp,65-74,to_inst,53.66108787,north,direct,0,34,800-900
25522,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,296500,3.625,-0.043,4304.46,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1u,6600,exp,640,exp,45-54,not_inst,64.73799127,north,direct,0,48,600-700
25523,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,356500,3.625,-0.0989,3500,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1u,3120,crif,889,cib,25-34,not_inst,85.28708134,south,direct,0,49,800-900
25524,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,156500,3.99,0.4281,3312.5,360,neg_amm,not_int,not_lpsm,258000,sb,pr,home,1u,3480,crif,858,exp,>74,to_inst,60.65891473,north,direct,0,33,800-900
25525,2019,cf,"sex not available",pre,type1,p3,l1,nopc,nob/c,226500,3.99,0.6648,5764.2,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1u,3900,cib,775,cib,45-54,to_inst,71.22641509,south,direct,0,31,700-800
25526,2019,cf,female,nopre,type1,p3,l1,nopc,nob/c,146500,3.99,1.1248,3455.75,240,neg_amm,not_int,not_lpsm,178000,sb,pr,home,1u,3300,cib,516,cib,35-44,to_inst,82.30337079,north,direct,0,30,500-600
25527,2019,cf,male,nopre,type3,p4,l1,nopc,nob/c,616500,3.625,-0.0525,0,360,not_neg,not_int,not_lpsm,708000,sb,pr,home,1u,5760,exp,585,cib,55-64,not_inst,87.07627119,north,direct,0,39,500-600
25528,2019,cf,"sex not available",nopre,type1,p3,l1,nopc,nob/c,326500,4.75,0.6694,4395,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1u,8040,cib,581,exp,45-54,to_inst,78.11004785,south,direct,0,26,500-600
25529,2019,cf,female,pre,type1,p3,l1,nopc,nob/c,146500,3.99,0.3725,3831.19,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1u,3720,crif,634,cib,65-74,to_inst,46.06918239,north,direct,0,35,600-700
25530,2019,cf,male,nopre,type2,p3,l1,nopc,b/c,486500,3.375,0.042,12030,360,not_neg,not_int,not_lpsm,578000,sb,pr,home,1u,5100,exp,873,cib,45-54,to_inst,84.16955017,north,direct,0,53,800-900
25531,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,356500,4.56,0.1466,445,360,not_neg,not_int,not_lpsm,608000,sb,pr,home,1u,9060,crif,862,exp,35-44,not_inst,58.63486842,south,direct,0,33,800-900
25532,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,226500,3.99,0.3904,2596.45,360,neg_amm,not_int,not_lpsm,418000,sb,pr,home,1u,3240,equi,692,exp,>74,to_inst,75.13586957,north,direct,1,39,600-700
25533,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,86500,4.5,0.4629,2822,360,neg_amm,not_int,not_lpsm,208000,sb,pr,home,1u,2580,exp,846,cib,65-74,to_inst,41.58653846,north,direct,0,24,800-900
25534,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,406500,3.25,-0.3049,0,120,not_neg,not_int,not_lpsm,988000,sb,pr,home,1u,15540,cib,519,exp,45-54,not_inst,41.1437247,north,direct,0,22,500-600
25535,2019,cf,male,nopre,type1,p1,l2,nopc,nob/c,116500,3.99,0.3904,2596.45,300,neg_amm,not_int,not_lpsm,148000,sb,ir,home,1u,4740,cib,799,cib,35-44,not_inst,78.71621622,north,direct,1,59,700-800
25536,2019,cf,male,nopre,type2,p1,l1,nopc,b/c,216500,3.49,0.7141,1087.45,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1u,2400,cib,810,cib,25-34,to_inst,94.95614035,north,direct,0,43,800-900
25537,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,396500,4.375,0.6574,0,360,not_neg,not_int,not_lpsm,468000,sb,pr,home,1u,6840,exp,679,cib,55-64,not_inst,84.72222222,north,direct,0,31,600-700
25538,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,596500,3.875,0.4771,7468.75,360,not_neg,not_int,not_lpsm,658000,sb,pr,home,1u,11820,exp,688,exp,35-44,not_inst,90.65349544,north,direct,0,45,600-700
25539,2019,cf,"sex not available",pre,type1,p4,l1,nopc,nob/c,516500,4,0.1314,0,360,not_neg,not_int,not_lpsm,908000,sb,pr,home,1u,9660,exp,558,exp,35-44,not_inst,56.88325991,south,direct,0,25,500-600
25540,2019,cf,"sex not available",nopre,type1,p3,l1,nopc,nob/c,156500,3.99,0.3904,2596.45,360,neg_amm,not_int,not_lpsm,298000,sb,ir,home,2u,7200,exp,618,cib,55-64,to_inst,52.51677852,south,direct,1,44,600-700
25541,2019,ncf,male,nopre,type3,p3,l1,nopc,nob/c,486500,3.49,-0.1206,4870.86,360,not_neg,not_int,not_lpsm,488000,sb,pr,home,1u,5580,cib,730,cib,35-44,not_inst,99.69262295,north,direct,0,55,700-800
25542,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,346500,4.625,0.4847,1685.78,360,not_neg,not_int,not_lpsm,498000,sb,pr,home,1u,4680,cib,652,exp,55-64,not_inst,69.57831325,north,direct,0,44,600-700
25543,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,486500,3.875,-0.0547,0,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1u,7800,crif,723,exp,45-54,not_inst,87.18637993,north,direct,0,36,700-800
25544,2019,cf,"sex not available",nopre,type1,p3,l1,nopc,nob/c,456500,4.25,0.5929,4979.25,240,neg_amm,not_int,not_lpsm,538000,sb,pr,home,1u,6780,cib,769,cib,55-64,to_inst,84.85130112,south,direct,0,42,700-800
25545,2019,cf,"sex not available",nopre,type3,p4,l1,nopc,nob/c,336500,4.125,0.3987,2596.45,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1u,5760,exp,703,cib,45-54,to_inst,89.02116402,south,direct,0,39,700-800
25546,2019,cf,"sex not available",nopre,type1,p3,l1,nopc,nob/c,536500,3.5,0.0988,10305.45,360,not_neg,not_int,not_lpsm,738000,sb,pr,home,1u,16380,crif,575,exp,55-64,to_inst,72.69647696,south,direct,0,41,500-600
25547,2019,cf,joint,nopre,type1,p1,l1,nopc,nob/c,216500,3.875,0.4371,2596.45,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1u,3360,cib,624,exp,>74,not_inst,99.31192661,south,direct,0,45,600-700
25548,2019,cf,"sex not available",nopre,type1,p3,l1,nopc,nob/c,186500,3.99,0.3904,2596.45,180,not_neg,not_int,lpsm,418000,sb,pr,home,1u,4440,equi,715,exp,>74,to_inst,75.13586957,south,direct,1,39,700-800
25549,2019,cf,"sex not available",nopre,type1,p4,l1,nopc,nob/c,336500,3.99,0.0855,7567.68,360,not_neg,not_int,not_lpsm,848000,sb,pr,home,1u,7260,cib,618,exp,45-54,to_inst,39.68160377,south,direct,0,31,600-700
25550,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,326500,3.99,0.3904,2596.45,360,not_neg,not_int,lpsm,418000,sb,ir,home,1u,15780,equi,817,exp,35-44,not_inst,75.13586957,south,direct,1,39,800-900
25551,2019,cf,joint,pre,type1,p4,l1,nopc,nob/c,236500,3.99,0.3762,3612,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1u,4140,cib,825,exp,45-54,to_inst,72.10365854,north,direct,0,37,800-900
25552,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,536500,3.375,-0.367,2658.42,360,not_neg,not_int,not_lpsm,868000,sb,pr,home,1u,9660,crif,824,exp,35-44,not_inst,61.80875576,south,direct,0,31,800-900
25553,2019,cf,joint,pre,type1,p1,l1,nopc,nob/c,76500,3.625,0.1389,2468.75,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1u,2160,cib,572,exp,65-74,to_inst,36.77884615,north,direct,0,30,500-600
25554,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,556500,3.625,0.0534,3000,360,not_neg,not_int,not_lpsm,628000,sb,pr,home,1u,9660,crif,879,cib,35-44,not_inst,88.61464968,south,direct,0,26,800-900
25555,2019,cf,joint,nopre,type2,p4,l1,nopc,b/c,316500,3.49,0.6782,0,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1u,5760,exp,549,exp,35-44,not_inst,93.63905325,north,direct,0,39,500-600
25556,2019,cf,"sex not available",nopre,type1,p4,l1,nopc,nob/c,186500,3.75,0.1673,4205.71,360,not_neg,not_int,not_lpsm,238000,sb,pr,home,1u,4620,exp,571,cib,25-34,to_inst,78.36134454,south,direct,0,42,500-600
25557,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,506500,3.75,0.3642,7146,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1u,7380,crif,708,cib,35-44,not_inst,94.14498141,north,direct,0,47,700-800
25558,2019,cf,female,pre,type1,p4,l1,nopc,nob/c,466500,4.25,-0.0601,8059,360,neg_amm,not_int,not_lpsm,588000,sb,pr,home,1u,6540,exp,803,cib,65-74,to_inst,79.33673469,south,direct,0,47,800-900
25559,2019,cf,female,nopre,type2,p1,l1,nopc,b/c,286500,3.25,0.6558,660.62,360,not_neg,not_int,not_lpsm,298000,sb,pr,home,1u,4320,cib,773,cib,35-44,not_inst,96.1409396,north,direct,0,35,700-800
25560,2019,ncf,male,nopre,type1,p4,l1,nopc,nob/c,726500,4.25,0.2084,5379.95,360,not_neg,not_int,not_lpsm,1008000,sb,ir,home,1u,18480,cib,867,cib,45-54,not_inst,72.0734127,north-east,direct,0,20,800-900
25561,2019,ncf,joint,nopre,type1,p1,l1,nopc,nob/c,366500,3.99,0.3904,2596.45,324,neg_amm,not_int,not_lpsm,418000,sb,pr,home,1u,4200,equi,680,exp,55-64,to_inst,75.13586957,central,direct,1,39,600-700
25562,2019,cf,"sex not available",nopre,type2,p3,l1,nopc,b/c,116500,3.99,0.3904,2596.45,180,not_neg,not_int,not_lpsm,158000,sb,pr,home,1u,1980,crif,880,cib,55-64,to_inst,73.73417722,south,direct,1,52,800-900
25563,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,246500,4.5,0.7548,3000,360,not_neg,not_int,not_lpsm,388000,sb,ir,home,1u,6180,cib,663,cib,>74,not_inst,63.53092784,north,direct,0,20,600-700
25564,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,606500,3.99,0.3904,2596.45,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1u,14220,equi,502,exp,45-54,to_inst,75.13586957,north,direct,1,39,500-600
25565,2019,cf,"sex not available",nopre,type1,p4,l1,nopc,nob/c,226500,3.25,-0.2132,295,360,not_neg,not_int,not_lpsm,1538000,sb,ir,home,1u,8160,crif,583,cib,65-74,to_inst,14.72691808,south,direct,0,42,500-600
25566,2019,cf,joint,nopre,type2,p1,l1,nopc,b/c,486500,2.875,0.1563,4728.5,360,not_neg,not_int,not_lpsm,498000,sb,pr,home,1u,6420,crif,831,exp,25-34,not_inst,97.69076305,north,direct,0,36,800-900
25567,2019,cf,female,nopre,type2,p4,l2,nopc,b/c,126500,3.625,0.6558,3792.82,360,not_neg,not_int,not_lpsm,138000,sb,pr,home,1u,3240,exp,539,cib,65-74,to_inst,91.66666667,north,direct,0,36,500-600
25568,2019,cf,"sex not available",pre,type1,p3,l1,nopc,nob/c,266500,3.99,0.7771,1582.5,240,not_neg,not_int,not_lpsm,508000,sb,pr,home,1u,5520,crif,869,cib,55-64,to_inst,52.46062992,south,direct,0,22,800-900
25569,2019,cf,"sex not available",nopre,type1,p3,l1,nopc,nob/c,556500,4.99,0.6732,8087.5,360,neg_amm,not_int,not_lpsm,998000,sb,pr,home,1u,4860,cib,583,cib,55-64,to_inst,55.76152305,south,direct,0,48,500-600
25570,2019,cf,male,nopre,type2,p3,l1,nopc,b/c,346500,4.75,1.3538,0,360,not_neg,not_int,not_lpsm,398000,sb,pr,home,1u,7620,crif,875,cib,35-44,to_inst,87.06030151,north,direct,0,47,800-900
25571,2019,ncf,"sex not available",nopre,type2,p4,l1,nopc,b/c,266500,4.25,1.0648,0,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1u,5760,exp,556,cib,35-44,to_inst,83.80503145,south,direct,0,39,500-600
25572,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,106500,4.25,0.172,3900,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1u,5100,crif,855,exp,>74,to_inst,59.83146067,north,direct,0,46,800-900
25573,2019,cf,"sex not available",nopre,type2,p3,l1,nopc,b/c,146500,3.99,0.3904,2596.45,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1u,1620,crif,695,cib,45-54,to_inst,73.98989899,south,direct,1,46,600-700
25574,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,516500,4.125,0.1714,3820,360,not_neg,not_int,not_lpsm,878000,sb,pr,home,1u,11220,crif,706,cib,55-64,to_inst,58.82687927,south,direct,0,26,700-800
25575,2019,cf,joint,nopre,type3,p4,l1,nopc,nob/c,426500,3.125,-0.6041,0,360,not_neg,not_int,not_lpsm,478000,sb,pr,home,1u,5760,cib,822,exp,35-44,not_inst,89.22594142,north,direct,0,39,800-900
25576,2019,cf,female,nopre,type1,p3,l1,nopc,nob/c,406500,3.69,0.0072,0,360,not_neg,not_int,not_lpsm,828000,sb,pr,home,1u,19020,crif,617,cib,55-64,not_inst,49.0942029,south,direct,0,9,600-700
25577,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,156500,3.99,0.5541,3465,360,neg_amm,not_int,not_lpsm,178000,sb,sr,home,1u,8880,exp,534,cib,35-44,to_inst,87.92134831,north,direct,0,27,500-600
25578,2019,cf,joint,nopre,type1,p1,l2,nopc,nob/c,226500,3.99,0.3904,2596.45,300,neg_amm,not_int,not_lpsm,418000,sb,pr,home,1u,5100,equi,766,exp,65-74,to_inst,75.13586957,north,direct,1,39,700-800
25579,2019,cf,"sex not available",nopre,type3,p3,l1,nopc,nob/c,296500,5.125,0.9368,0,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1u,4500,exp,640,exp,25-34,to_inst,93.23899371,south,direct,0,42,600-700
25580,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,356500,4.375,0.0923,460.04,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1u,4080,cib,647,cib,25-34,not_inst,94.31216931,north,direct,0,47,600-700
25581,2019,cf,"sex not available",nopre,type1,p3,l1,nopc,nob/c,106500,3.99,0.6476,3125,360,not_neg,not_int,not_lpsm,148000,sb,pr,home,1u,3360,exp,525,cib,55-64,to_inst,71.95945946,south,direct,0,47,500-600
25582,2019,ncf,male,nopre,type3,p3,l1,nopc,nob/c,566500,3.375,-0.3777,1071.48,360,not_neg,not_int,not_lpsm,648000,sb,pr,home,1u,7920,cib,656,cib,35-44,not_inst,87.42283951,north,direct,0,49,600-700
25583,2019,cf,male,nopre,type2,p4,l1,nopc,b/c,396500,3.49,0.3766,2596.45,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1u,5760,crif,720,cib,45-54,not_inst,86.5720524,north,direct,0,39,700-800
25584,2019,cf,joint,nopre,type2,p4,l1,nopc,b/c,216500,3.99,0.3904,2596.45,240,not_neg,not_int,lpsm,258000,sb,pr,home,1u,10080,exp,623,exp,55-64,to_inst,83.91472868,north,direct,1,34,600-700
25585,2019,cf,"sex not available",nopre,type1,p4,l1,nopc,nob/c,206500,3.125,0.3664,3996.87,180,not_neg,not_int,not_lpsm,278000,sb,pr,home,1u,6180,cib,718,exp,35-44,to_inst,74.28057554,south,direct,0,40,700-800
25586,2019,cf,female,nopre,type2,p3,l2,nopc,b/c,316500,3.99,0.6601,3102.5,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1u,4020,crif,846,cib,45-54,to_inst,86.00543478,central,direct,0,47,800-900
25587,2019,cf,female,nopre,type2,p3,l1,nopc,b/c,366500,3.25,0.6074,8100.29,360,not_neg,not_int,not_lpsm,438000,sb,pr,home,1u,4620,exp,556,cib,55-64,to_inst,83.67579909,north,direct,0,56,500-600
25588,2019,cf,"sex not available",nopre,type1,p4,l1,nopc,nob/c,386500,3.99,0.3904,2596.45,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1u,4680,equi,864,exp,35-44,to_inst,75.13586957,south,direct,1,39,800-900
25589,2019,cf,male,nopre,type2,p4,l1,nopc,b/c,466500,3.125,0.3404,0,360,not_neg,not_int,not_lpsm,598000,sb,pr,home,1u,5760,cib,867,cib,45-54,not_inst,78.01003344,north,direct,0,39,800-900
25590,2019,cf,"sex not available",nopre,type3,p1,l1,nopc,nob/c,366500,3.75,0.0852,0,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1u,8100,crif,659,exp,65-74,to_inst,99.5923913,south,direct,0,37,600-700
25591,2019,cf,male,nopre,type3,p3,l1,nopc,nob/c,266500,3.99,0.3904,2596.45,360,not_neg,not_int,lpsm,268000,sb,pr,home,1u,2340,exp,757,cib,45-54,to_inst,99.44029851,north,direct,1,61,700-800
25592,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,366500,4,0.2948,7118.48,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1u,9300,cib,580,cib,35-44,not_inst,69.41287879,north,direct,0,31,500-600
25593,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,156500,4.875,0.5343,2100,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1u,6780,cib,873,exp,25-34,to_inst,79.04040404,north,direct,0,20,800-900
25594,2019,cf,female,nopre,type3,p3,l1,nopc,nob/c,216500,3.99,0.3904,2596.45,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1u,2220,equi,717,exp,45-54,to_inst,75.13586957,north,direct,1,39,700-800
25595,2019,cf,joint,nopre,type2,p4,l1,nopc,b/c,346500,3.99,0.3904,2596.45,360,not_neg,not_int,not_lpsm,478000,sb,pr,home,1u,5760,crif,845,exp,55-64,to_inst,72.48953975,north,direct,1,39,800-900
25596,2019,ncf,"sex not available",nopre,type1,p1,l1,nopc,nob/c,126500,4.625,0.3904,3557.92,324,neg_amm,not_int,not_lpsm,168000,sb,pr,home,3u,5760,equi,845,exp,45-54,to_inst,75.29761905,south,direct,1,39,800-900
25597,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,626500,3.5,-0.1519,3910,360,not_neg,not_int,not_lpsm,2308000,sb,pr,home,1u,7440,crif,756,exp,65-74,to_inst,27.14471404,north,direct,0,33,700-800
25598,2019,cf,joint,nopre,type2,p3,l1,nopc,b/c,316500,4.5,0.8613,1228.54,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1u,7020,cib,778,exp,45-54,to_inst,86.00543478,north,direct,0,32,700-800
25599,2019,cf,joint,pre,type1,p4,l1,nopc,nob/c,556500,4,0.2291,1787.19,360,not_neg,not_int,not_lpsm,678000,sb,pr,home,1u,7680,exp,795,exp,45-54,not_inst,82.07964602,north,direct,0,47,700-800
25600,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,176500,3.99,0.3904,2596.45,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1u,3420,cib,744,exp,<25,to_inst,89.14141414,north,direct,1,40,700-800
25601,2019,ncf,"sex not available",nopre,type1,p4,l1,nopc,nob/c,1506500,3.99,0.3904,2596.45,360,neg_amm,not_int,not_lpsm,1948000,sb,pr,home,1u,39300,crif,877,cib,65-74,to_inst,77.33572895,south,direct,1,30,800-900
25602,2019,ncf,joint,nopre,type1,p3,l1,nopc,nob/c,266500,3.75,-0.1541,6792.09,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1u,14100,exp,833,exp,45-54,to_inst,70.5026455,north,direct,0,8,800-900
25603,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,726500,3.25,0.1674,7250,240,not_neg,not_int,not_lpsm,1258000,sb,pr,home,1u,17580,exp,762,exp,45-54,not_inst,57.75039746,south,direct,0,20,700-800
25604,2019,cf,"sex not available",nopre,type3,p3,l1,nopc,nob/c,116500,3.75,-0.0027,1431.25,360,not_neg,not_int,not_lpsm,118000,sb,pr,home,1u,5880,crif,599,exp,65-74,to_inst,98.72881356,south,direct,0,26,500-600
25605,2019,cf,male,pre,type2,p1,l1,nopc,b/c,246500,4.5,1.3375,2719.34,360,not_neg,not_int,lpsm,258000,sb,pr,home,1u,3960,cib,728,cib,45-54,to_inst,95.54263566,north,direct,0,40,700-800
25606,2019,cf,female,nopre,type1,p4,l2,nopc,nob/c,456500,3.99,0.3904,2596.45,300,neg_amm,not_int,not_lpsm,418000,sb,pr,home,1u,5340,equi,556,exp,45-54,not_inst,75.13586957,north,direct,1,39,500-600
25607,2019,cf,"sex not available",nopre,type1,p3,l2,opc,nob/c,256500,5.25,0.082,2596.45,360,not_neg,int_only,not_lpsm,608000,sb,pr,home,1u,9000,cib,720,exp,35-44,to_inst,42.1875,south,direct,0,30,700-800
25608,2019,cf,male,nopre,type3,p1,l1,nopc,nob/c,426500,3.25,-0.3485,0,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1u,6360,cib,556,cib,25-34,not_inst,99.64953271,central,direct,0,41,500-600
25609,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,246500,4.25,0.0898,0,360,not_neg,not_int,not_lpsm,248000,sb,pr,home,1u,2640,crif,749,cib,25-34,not_inst,99.39516129,central,direct,0,45,700-800
25610,2019,cf,joint,nopre,type1,p1,l1,nopc,nob/c,136500,3.99,0.3694,1749.5,360,not_neg,not_int,not_lpsm,168000,sb,sr,home,1u,6360,cib,864,exp,55-64,to_inst,81.25,north,direct,0,27,800-900
25611,2019,cf,"sex not available",nopre,type2,p3,l1,nopc,b/c,86500,3.99,1.3009,1630.39,360,not_neg,not_int,not_lpsm,128000,sb,pr,home,1u,5100,cib,724,cib,35-44,to_inst,67.578125,south,direct,0,22,700-800
25612,2019,cf,female,nopre,type2,p1,l1,nopc,b/c,316500,4.75,1.528,0,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1u,4380,exp,544,cib,45-54,to_inst,96.49390244,north,direct,0,60,500-600
25613,2019,cf,joint,nopre,type3,p4,l1,nopc,nob/c,236500,3.49,-0.2302,1929.74,360,not_neg,not_int,not_lpsm,308000,sb,pr,home,1u,5760,crif,723,exp,55-64,to_inst,76.78571429,south,direct,0,39,700-800
25614,2019,cf,"sex not available",nopre,type1,p4,l1,nopc,nob/c,426500,3.875,0.347,0,360,not_neg,not_int,not_lpsm,738000,sb,pr,home,1u,12840,exp,614,exp,35-44,to_inst,57.79132791,south,direct,0,20,600-700
25615,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,216500,3.99,0.6552,6931.25,360,not_neg,not_int,not_lpsm,638000,sb,pr,home,1u,2940,crif,778,cib,35-44,to_inst,33.93416928,north,direct,0,30,700-800
